country,week,cases_pm,vaccination_rate,stringency,population_density,hospital_beds,median_age,age65,gdp_pc,treatment
Belarus,2021-05-17,156.65142857142857,0.6571428571428571,42.589999999999996,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-05-24,106.89428571428572,0.7742857142857142,43.38714285714286,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-05-31,113.24857142857142,0.9157142857142857,43.52,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-06-07,90.80714285714285,1.05,43.52,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-06-14,83.41,0.0,43.52,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-06-21,72.16571428571429,0.0,43.52,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-06-28,88.39428571428572,0.0,43.52,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-07-05,100.91428571428571,0.0,38.75428571428572,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-07-12,101.58428571428571,1.8585714285714285,37.96,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-07-19,99.96428571428571,2.0,37.96,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-07-26,96.74142857142859,2.0957142857142856,29.63,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-08-02,107.65714285714286,0.0,39.55142857142857,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-08-09,109.71428571428571,4.4071428571428575,43.52,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-08-16,131.07999999999998,2.34,40.339999999999996,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-08-23,147.72857142857143,2.437142857142857,39.81,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-08-30,172.27142857142857,2.5357142857142856,22.35,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-09-06,190.04,2.6242857142857146,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-09-13,206.81285714285715,2.812857142857143,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-09-20,214.6457142857143,3.085714285714286,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-09-27,214.11714285714285,3.3485714285714288,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-10-04,215.1442857142857,3.698571428571429,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-10-11,221.34285714285716,3.9085714285714284,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-10-18,220.89142857142858,4.134285714285714,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-10-25,217.12285714285713,0.0,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-11-01,216.20285714285714,4.661428571428572,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-11-08,211.4385714285714,4.884285714285714,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-11-15,199.49285714285716,5.117142857142857,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-11-22,183.23428571428573,5.421428571428572,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-11-29,185.1342857142857,5.711428571428571,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-12-06,174.62285714285713,6.088571428571428,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-12-13,154.22142857142856,6.525714285714286,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-12-20,146.84,0.0,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belarus,2021-12-27,0.0,0.0,19.44,46.86,11.0,40.3,14.8,17167.97,0
Belgium,2021-01-04,163.6342857142857,0.12999999999999998,60.19,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-01-11,163.96571428571428,0.7642857142857142,60.19,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-01-18,175.5614285714286,1.747142857142857,60.19,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-01-25,197.8942857142857,2.5414285714285714,62.16857142857143,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-02-01,189.1457142857143,2.9785714285714286,62.96,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-02-08,155.14285714285714,3.292857142857143,62.96,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-02-15,180.13857142857142,3.617142857142857,62.96,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-02-22,206.1042857142857,4.2942857142857145,62.96,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-03-01,200.42285714285714,5.3185714285714285,62.96,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-03-08,245.43285714285713,6.61,62.96,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-03-15,349.3314285714286,8.377142857142857,62.96,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-03-22,413.1657142857143,10.51142857142857,62.96,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-03-29,373.16285714285715,12.76142857142857,71.95857142857143,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-04-05,303.61,15.464285714285714,75.92999999999999,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-04-12,299.51142857142855,19.150000000000002,75.92999999999999,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-04-19,307.2057142857143,22.657142857142855,60.19,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-04-26,261.9371428571429,25.92571428571429,58.60142857142857,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-05-03,256.21999999999997,29.675714285714285,53.57285714285714,375.56,5.64,41.8,18.57,42658.58,1
Belgium,2021-05-10,186.8757142857143,33.30142857142857,50.93,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-05-17,205.97,36.81285714285714,50.93,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-05-24,155.46142857142857,39.42,50.93,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-05-31,119.5442857142857,42.79,50.93,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-06-07,70.04285714285714,47.55714285714286,50.93,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-06-14,39.16857142857143,52.81285714285714,50.93,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-06-21,29.364285714285717,58.43,50.93,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-06-28,44.470000000000006,62.89142857142857,50.93,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-07-05,81.19714285714285,65.17428571428572,50.93,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-07-12,115.15142857142857,66.73571428571428,50.93,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-07-19,127.48428571428572,67.99857142857142,50.93,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-07-26,134.79714285714286,69.19571428571429,49.339999999999996,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-08-02,150.76142857142855,70.45142857142858,47.21999999999999,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-08-09,164.8742857142857,71.47,47.21999999999999,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-08-16,168.27285714285716,72.04285714285713,47.21999999999999,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-08-23,173.68428571428572,72.50857142857143,47.21999999999999,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-08-30,171.74571428571429,72.9342857142857,44.24857142857143,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-09-06,168.78857142857143,73.29714285714286,43.06,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-09-13,178.57999999999998,73.59714285714287,43.06,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-09-20,167.19285714285712,73.89857142857143,43.06,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-09-27,164.97142857142856,74.20285714285714,38.394285714285715,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-10-04,178.2242857142857,74.45428571428572,32.144285714285715,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-10-11,261.0414285714286,74.67285714285715,32.09285714285714,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-10-18,458.63,74.88714285714286,32.04857142857143,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-10-25,655.0285714285714,75.12285714285714,32.005714285714284,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-11-01,679.3000000000001,75.35000000000001,31.967142857142854,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-11-08,863.5371428571428,75.58142857142856,31.931428571428572,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-11-15,1338.01,75.8157142857143,35.45285714285715,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-11-22,1536.837142857143,76.05428571428571,36.83571428571429,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-11-29,1479.5314285714285,76.23428571428572,36.79571428571428,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-12-06,1149.9557142857143,76.36428571428571,36.76,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-12-13,744.6800000000001,76.48857142857142,36.722857142857144,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-12-20,559.51,76.61428571428571,35.497142857142855,375.56,5.64,41.8,18.57,42658.58,0
Belgium,2021-12-27,0.0,76.678,33.894,375.56,5.64,41.8,18.57,42658.58,0
Belize,2021-01-04,140.11142857142858,0.0,75.92999999999999,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-01-11,115.99142857142859,0.0,75.92999999999999,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-01-18,60.65571428571428,0.0,75.92999999999999,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-01-25,62.784285714285716,0.0,73.54714285714286,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-02-01,48.24142857142857,0.0,73.15,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-02-08,42.92,0.0,73.15,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-02-15,32.988571428571426,0.0,73.15,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-02-22,23.41142857142857,0.0,73.15,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-03-01,14.897142857142857,0.10285714285714286,73.15,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-03-08,12.414285714285715,0.5757142857142857,73.15,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-03-15,10.641428571428571,2.138571428571429,73.15,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-03-22,5.32,2.5414285714285714,73.15,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-03-29,14.542857142857143,0.7771428571428572,73.15,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-04-05,10.995714285714286,1.8085714285714285,73.15,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-04-12,18.09,4.427142857142857,43.52,16.43,1.3,25.0,3.85,7824.36,0
Belize,2021-04-19,21.63714285714286,5.307142857142857,43.52,16.43,1.3,25.0,3.85,7824.36,0
Belize,2021-04-26,24.475714285714286,2.9299999999999997,43.52,16.43,1.3,25.0,3.85,7824.36,0
Belize,2021-05-03,6.384285714285714,6.518571428571428,50.65857142857143,16.43,1.3,25.0,3.85,7824.36,0
Belize,2021-05-10,9.93142857142857,5.372857142857143,65.74,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-05-17,17.735714285714288,7.938571428571429,65.65857142857143,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-05-24,9.577142857142858,6.6414285714285715,65.64,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-05-31,24.830000000000002,9.358571428571427,65.63142857142857,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-06-07,27.312857142857144,2.5542857142857143,65.61285714285714,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-06-14,23.41142857142857,7.951428571428571,65.55714285714285,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-06-21,47.17714285714286,2.82,59.96,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-06-28,73.07142857142857,6.288571428571429,58.987142857142864,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-07-05,62.074285714285715,13.817142857142857,56.94285714285714,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-07-12,58.527142857142856,11.727142857142857,56.107142857142854,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-07-19,83.00285714285714,16.667142857142856,56.065714285714286,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-07-26,87.25857142857141,18.074285714285715,56.02285714285714,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-08-02,97.5457142857143,19.31857142857143,58.371428571428574,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-08-09,145.07714285714286,25.47142857142857,58.722857142857144,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-08-16,201.47714285714284,21.254285714285714,58.68,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-08-23,211.76285714285714,0.0,50.074285714285715,16.43,1.3,25.0,3.85,7824.36,0
Belize,2021-08-30,261.77714285714285,11.972857142857142,44.32,16.43,1.3,25.0,3.85,7824.36,0
Belize,2021-09-06,232.33714285714285,18.390000000000004,44.12428571428571,16.43,1.3,25.0,3.85,7824.36,0
Belize,2021-09-13,399.76000000000005,18.82,43.83,16.43,1.3,25.0,3.85,7824.36,0
Belize,2021-09-20,378.8328571428571,26.32,59.29714285714285,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-09-27,497.6614285714286,20.551428571428573,61.785714285714285,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-10-04,419.98,14.047142857142857,61.65428571428571,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-10-11,639.5457142857142,0.0,61.64,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-10-18,516.1057142857143,0.0,61.64,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-10-25,479.92571428571426,7.888571428571429,61.64,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-11-01,388.7642857142857,7.934285714285714,61.64,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-11-08,356.4857142857143,7.968571428571429,61.472857142857144,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-11-15,213.53714285714287,8.01,61.23714285714285,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-11-22,235.52857142857144,0.0,61.21999999999999,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-11-29,182.67714285714285,16.08857142857143,61.191428571428574,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-12-06,125.21285714285715,8.075714285714286,63.951428571428565,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-12-13,75.55428571428571,8.097142857142858,63.41857142857143,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-12-20,91.16142857142857,8.111428571428572,60.292857142857144,16.43,1.3,25.0,3.85,7824.36,1
Belize,2021-12-27,0.0,0.0,60.279999999999994,16.43,1.3,25.0,3.85,7824.36,1
Benin,2021-01-04,0.55,0.0,35.19,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-01-11,1.1314285714285715,0.0,28.83857142857143,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-01-18,2.3885714285714283,0.0,26.390000000000004,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-01-25,1.4842857142857144,0.0,26.390000000000004,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-02-01,4.225714285714285,0.0,26.390000000000004,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-02-08,3.81,0.0,29.964285714285715,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-02-15,6.0528571428571425,0.0,30.56,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-02-22,5.097142857142857,0.0,30.56,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-03-01,4.537142857142857,0.0,30.56,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-03-08,4.464285714285714,0.0,43.52,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-03-15,3.2914285714285714,0.0,43.52,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-03-22,2.9285714285714284,0.0,45.902857142857144,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-03-29,2.2114285714285713,0.0,46.3,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-04-05,2.097142857142857,0.0,40.737142857142864,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-04-12,0.9971428571428572,0.0,39.81,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-04-19,1.1314285714285715,0.0,33.33,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-04-26,1.0485714285714285,0.0,38.89,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-05-03,0.7685714285714286,0.0,38.89,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-05-10,0.9242857142857143,0.011428571428571429,38.89,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-05-17,0.4257142857142857,0.012857142857142857,38.89,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-05-24,0.34285714285714286,0.0,38.89,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-05-31,0.24857142857142858,0.0,38.89,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-06-07,0.27999999999999997,0.022857142857142857,27.78,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-06-14,0.32142857142857145,0.0,27.78,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-06-21,0.31142857142857144,0.0,29.367142857142856,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-06-28,0.30142857142857143,0.038571428571428576,38.89,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-07-05,0.2914285714285714,0.0,38.89,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-07-12,0.17714285714285713,0.04285714285714286,38.89,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-07-19,0.83,0.045714285714285714,38.89,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-07-26,0.7271428571428571,0.0,38.89,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-08-02,2.2214285714285715,0.05285714285714286,38.89,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-08-09,4.744285714285715,0.0,38.89,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-08-16,11.607142857142858,0.054285714285714284,37.04,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-08-23,23.972857142857144,0.0,37.04,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-08-30,46.24285714285714,0.1285714285714286,42.325714285714284,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-09-06,24.337142857142858,0.16285714285714284,44.44,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-09-13,22.425714285714285,0.16285714285714284,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-09-20,15.657142857142857,0.0,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-09-27,9.677142857142856,0.0,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-10-04,4.62,0.0,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-10-11,2.335714285714286,0.23142857142857146,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-10-18,1.2257142857142858,0.0,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-10-25,0.7371428571428572,0.2557142857142857,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-11-01,0.5714285714285714,0.2885714285714286,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-11-08,0.23857142857142857,0.3257142857142857,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-11-15,0.19714285714285712,0.3628571428571429,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-11-22,0.041428571428571426,0.0,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-11-29,0.13428571428571429,0.8285714285714285,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-12-06,0.35285714285714287,2.6214285714285714,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-12-13,0.10428571428571429,0.0,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-12-20,0.2914285714285714,1.67,50.0,99.11,0.5,18.8,3.24,2064.24,0
Benin,2021-12-27,0.0,2.5460000000000003,50.0,99.11,0.5,18.8,3.24,2064.24,0
Bhutan,2021-01-04,17.744285714285713,0.0,81.93999999999998,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-01-11,5.305714285714286,0.0,81.93999999999998,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-01-18,2.3785714285714286,0.0,71.62857142857142,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-01-25,0.7314285714285714,0.0,69.91,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-02-01,0.3657142857142857,0.0,43.06,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-02-08,0.5485714285714286,0.0,43.06,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-02-15,0.3657142857142857,0.0,43.06,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-02-22,0.18285714285714286,0.0,43.06,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-03-01,0.18285714285714286,0.0,39.88,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-03-08,0.0,0.0,39.35,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-03-15,0.18285714285714286,0.0,39.35,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-03-22,0.5485714285714286,4.9142857142857155,48.74142857142857,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-03-29,3.4757142857142855,51.58428571428571,72.22,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-04-05,4.9399999999999995,60.30285714285714,72.22,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-04-12,7.134285714285714,61.02285714285714,66.67,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-04-19,11.891428571428571,61.26142857142857,69.44714285714285,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-04-26,16.28142857142857,52.614285714285714,69.91,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-05-03,20.122857142857146,43.924285714285716,69.91,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-05-10,11.891428571428571,52.78857142857142,71.10142857142857,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-05-17,19.75714285714286,52.83571428571429,68.91714285714285,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-05-24,39.88,35.247142857142855,68.52,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-05-31,13.72,0.0,68.52,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-06-07,23.05,8.84,68.52,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-06-14,20.305714285714284,8.85,65.74285714285715,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-06-21,23.415714285714284,0.0,65.28,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-06-28,19.574285714285715,0.0,63.958571428571425,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-07-05,21.22,8.851428571428572,63.43,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-07-12,26.708571428571428,17.74142857142857,63.43,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-07-19,11.891428571428571,53.26285714285715,60.25,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-07-26,5.854285714285714,36.39,59.71999999999999,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-08-02,4.755714285714285,19.517142857142858,59.71999999999999,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-08-09,4.9399999999999995,10.241428571428571,70.4342857142857,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-08-16,2.5614285714285714,10.25,72.22,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-08-23,1.6457142857142857,0.0,72.22,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-08-30,0.3657142857142857,20.71,64.28285714285714,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-09-06,0.0,10.355714285714285,62.96,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-09-13,0.18285714285714286,10.482857142857142,62.96,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-09-20,0.3657142857142857,10.672857142857142,62.96,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-09-27,1.6457142857142857,10.680000000000001,51.85142857142857,21.19,1.7,28.6,4.88,8708.6,1
Bhutan,2021-10-04,0.9142857142857144,10.69,50.0,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-10-11,0.7314285714285714,0.0,50.0,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-10-18,0.0,21.40285714285714,50.0,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-10-25,0.7314285714285714,10.741428571428571,41.26571428571429,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-11-01,0.3657142857142857,0.0,39.81,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-11-08,0.3657142857142857,0.0,39.81,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-11-15,1.28,10.755714285714287,39.81,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-11-22,1.4628571428571429,10.757142857142856,44.575714285714284,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-11-29,0.18285714285714286,10.762857142857143,45.37,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-12-06,1.4628571428571429,0.0,45.37,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-12-13,1.4628571428571429,0.0,45.37,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-12-20,0.5485714285714286,10.767142857142858,45.37,21.19,1.7,28.6,4.88,8708.6,0
Bhutan,2021-12-27,0.0,0.0,45.37,21.19,1.7,28.6,4.88,8708.6,0
Bolivia,2021-01-04,120.28571428571429,0.0,33.73428571428571,10.2,1.1,25.4,6.7,6885.83,0
Bolivia,2021-01-11,147.09,0.0,30.56,10.2,1.1,25.4,6.7,6885.83,0
Bolivia,2021-01-18,173.50285714285715,0.0,30.56,10.2,1.1,25.4,6.7,6885.83,0
Bolivia,2021-01-25,179.02714285714288,0.0,30.56,10.2,1.1,25.4,6.7,6885.83,0
Bolivia,2021-02-01,148.07142857142858,0.037142857142857144,25.0,10.2,1.1,25.4,6.7,6885.83,0
Bolivia,2021-02-08,108.68285714285715,0.032857142857142856,25.0,10.2,1.1,25.4,6.7,6885.83,0
Bolivia,2021-02-15,65.98,0.011428571428571429,25.0,10.2,1.1,25.4,6.7,6885.83,0
Bolivia,2021-02-22,85.3442857142857,0.07428571428571429,25.0,10.2,1.1,25.4,6.7,6885.83,0
Bolivia,2021-03-01,63.94571428571429,0.27999999999999997,25.0,10.2,1.1,25.4,6.7,6885.83,0
Bolivia,2021-03-08,59.462857142857146,0.9757142857142858,25.0,10.2,1.1,25.4,6.7,6885.83,0
Bolivia,2021-03-15,64.86857142857143,1.172857142857143,25.0,10.2,1.1,25.4,6.7,6885.83,0
Bolivia,2021-03-22,57.99571428571429,1.3571428571428572,25.0,10.2,1.1,25.4,6.7,6885.83,0
Bolivia,2021-03-29,61.93571428571429,1.6142857142857143,25.0,10.2,1.1,25.4,6.7,6885.83,0
Bolivia,2021-04-05,79.27571428571427,2.1214285714285714,27.78,10.2,1.1,25.4,6.7,6885.83,0
